property_id,serial_number,mac_address,ip_address,name,type,room,building,community,jack,,
A016222,BN0016955,000B86816E33,10.151.171.51,slo-rw171a-a407-am,AM,A407-D,Aliso,Poly Canyon Village,W,,
A016223,BN0016998,000B86816F0A,10.151.171.52,slo-rw171a-a408-l,5,A408-L,Aliso,Poly Canyon Village,W,,
A016224,BN0012603,000B86811933,10.151.171.53,slo-rw171a-a408-c,2.4,A408-C,Aliso,Poly Canyon Village,W,,
A016225,BN0012600,000B86811924,10.151.171.54,slo-rw171a-a409-l,5,A409-L,Aliso,Poly Canyon Village,W,,
A016226,BN0012605,000B8681193D,10.151.171.55,slo-rw171a-a409-c,2.4,A409-C,Aliso,Poly Canyon Village,W,,
A016227,BN0012617,000B86811979,10.151.171.56,slo-rw171a-a410-l,5,A410-L,Aliso,Poly Canyon Village,W,,
A016228,BN0012599,000B8681191F,10.151.171.57,slo-rw171a-a410-b,2.4,A410-B,Aliso,Poly Canyon Village,W,,
A016229,BN0012514,000B86811776,10.151.171.58,slo-rw171a-a411-b,2.4,A411-B,Aliso,Poly Canyon Village,W,,
A016230,BN0012595,000B8681190B,10.151.171.59,slo-rw171a-a411-c,5,A411-C,Aliso,Poly Canyon Village,W,,
A016231,BN0012585,000B868118D9,10.151.161.22,slo-rw171a-a412-l,5,A412-L,Aliso,Poly Canyon Village,W,,
A016232,BN0012609,000B86811951,10.151.161.23,slo-rw171a-a412-c,2.4,A412-C,Aliso,Poly Canyon Village,W,,
A016233,BN0012515,000B8681177B,10.151.161.24,slo-rw171a-a413-l,5,A413-L,Aliso,Poly Canyon Village,W,,
A016234,BN0012378,000B868114CE,10.151.161.25,slo-rw171a-a413-c,2.4,A413-C,Aliso,Poly Canyon Village,W,,
A016235,BN0012380,000B868114D8,10.151.161.26,slo-rw171a-a413-am,AM,A413-A,Aliso,Poly Canyon Village,W,,
A016236,BN0012377,000B868114C9,10.151.161.27,slo-rw171a-a414-b,2.4,A414-B,Aliso,Poly Canyon Village,W,,
A016237,BN0012379,000B868114D3,10.151.161.28,slo-rw171a-a414-c,5,A414-C,Aliso,Poly Canyon Village,W,,
A016238,BN0012365,000B8681148D,10.151.172.48,slo-rw171a-a419-sr,2.4,A419,Aliso,Poly Canyon Village,W,,
A016239,BN0012384,000B868114EC,10.151.171.60,slo-rw171a-a420-sr,2.4,A420,Aliso,Poly Canyon Village,W,,
A009960,BN0016688,000B868168FC,10.151.172.49,slo-rw171a-a007-cr,5,A007,Aliso,Poly Canyon Village,W,,
A009961,BN0016969,000B86816E79,10.151.172.50,slo-rw171a-a014-cr,2.4,A014,Aliso,Poly Canyon Village,W,,
A016240,BN0016515,000B8681659B,10.151.179.1,slo-rw171h-h101-b,2.4,H101-B,Huasna,Poly Canyon Village,W,,
A016241,BN0016495,000B86816537,10.151.179.2,slo-rw171h-h101-c,5,H101-C,Huasna,Poly Canyon Village,W,,
A016242,BN0016565,000B86816695,10.151.179.3,slo-rw171h-h102-l,5,H102-L,Huasna,Poly Canyon Village,W,,
A016243,BN0016512,000B8681658C,10.151.179.4,slo-rw171h-h102-c,2.4,H102-C,Huasna,Poly Canyon Village,W,,
A016244,BN0016661,000B86816875,10.151.179.5,slo-rw171h-h103-l,5,H103-L,Huasna,Poly Canyon Village,W,,
A016245,BN0016663,000B8681687F,10.151.179.6,slo-rw171h-h103-am,AM,H103-A,Huasna,Poly Canyon Village,W,,
A016246,BN0017011,000B86816F4B,10.151.179.7,slo-rw171h-h103-c,2.4,H103-C,Huasna,Poly Canyon Village,W,,
A016247,BN0016520,000B868165B4,10.151.179.8,slo-rw171h-h104-l,5,H104-L,Huasna,Poly Canyon Village,W,,
A016248,BN0016498,000B86816546,10.151.179.9,slo-rw171h-h104-b,2.4,H104-B,Huasna,Poly Canyon Village,W,,
A016249,BN0016508,000B86816578,10.151.179.10,slo-rw171h-h105-l,5,H105-L,Huasna,Poly Canyon Village,W,,
A016250,BN0016956,000B86816E38,10.151.179.11,slo-rw171h-h105-b,2.4,H105-B,Huasna,Poly Canyon Village,W,,
A016251,BN0016976,000B86816E9C,10.151.179.12,slo-rw171h-h106-l,5,H106-L,Huasna,Poly Canyon Village,W,,
A016252,BN0016931,000B86816DBB,10.151.179.13,slo-rw171h-h106-c,2.4,H106-C,Huasna,Poly Canyon Village,W,,
A016253,BN0016936,000B86816DD4,10.151.179.14,slo-rw171h-h108-l,5,H108-L,Huasna,Poly Canyon Village,W,,
A016254,BN0016945,000B86816E01,10.151.179.15,slo-rw171h-h108-b,2.4,H108-B,Huasna,Poly Canyon Village,W,,
A016255,BN0016975,000B86816E97,10.151.179.16,slo-rw171h-h109-l,5,H109-L,Huasna,Poly Canyon Village,W,,
A016256,BN0016997,000B86816F05,10.151.179.17,slo-rw171h-h109-am,AM,H109-A,Huasna,Poly Canyon Village,W,,
A016257,BN0016992,000B86816EEC,10.151.179.18,slo-rw171h-h109-c,2.4,H109-C,Huasna,Poly Canyon Village,W,,
A016258,BN0016970,000B86816E7E,10.151.179.19,slo-rw171h-h110-l,5,H110-L,Huasna,Poly Canyon Village,W,,
A016259,BN0016988,000B86816ED8,10.151.179.20,slo-rw171h-h110-c,2.4,H110-C,Huasna,Poly Canyon Village,W,,
A016260,BN0016372,000B868162D0,10.151.179.21,slo-rw171h-h111-l,5,H111-L,Huasna,Poly Canyon Village,W,,
A016261,BN0016747,000B86816A23,10.151.179.22,slo-rw171h-h111-b,2.4,H111-B,Huasna,Poly Canyon Village,W,,
A016262,BN0016714,000B8681697E,10.151.179.23,slo-rw171h-h112-l,5,H112-L,Huasna,Poly Canyon Village,W,,
A016263,BN0016385,000B86816311,10.151.179.24,slo-rw171h-h112-b,2.4,H112-B,Huasna,Poly Canyon Village,W,,
A016264,BN0016725,000B868169B5,10.151.179.25,slo-rw171h-h113-l,5,H113-L,Huasna,Poly Canyon Village,W,,
A016265,BN0016383,000B86816307,10.151.179.26,slo-rw171h-h113-am,AM,H113-A,Huasna,Poly Canyon Village,W,,
A016266,BN0016734,000B868169E2,10.151.179.27,slo-rw171h-h113-c,2.4,H113-C,Huasna,Poly Canyon Village,W,,
A016267,BN0016706,000B86816956,10.151.179.28,slo-rw171h-h114-b,2.4,H114-B,Huasna,Poly Canyon Village,W,,
A016268,BN0016423,000B868163CF,10.151.179.29,slo-rw171h-h114-c,5,H114-C,Huasna,Poly Canyon Village,W,,
A016269,BN0016736,000B868169EC,10.151.179.30,slo-rw171h-h116-l,5,H116-L,Huasna,Poly Canyon Village,W,,
A016270,BN0016846,000B86816C12,10.151.179.31,slo-rw171h-h116-b,2.4,H116-B,Huasna,Poly Canyon Village,W,,
A016271,BN0016774,000B86816AAA,10.151.181.1,slo-rw171h-h117-l,5,H117-L,Huasna,Poly Canyon Village,W,,
A016272,BN0016778,000B86816ABE,10.151.181.2,slo-rw171h-h117-b,2.4,H117-B,Huasna,Poly Canyon Village,W,,
A016273,BN0016745,000B86816A19,10.151.181.3,slo-rw171h-h118-l,5,H118-L,Huasna,Poly Canyon Village,W,,
A016274,BN0016780,000B86816AC8,10.151.181.4,slo-rw171h-h118-c,2.4,H118-C,Huasna,Poly Canyon Village,W,,
A016275,BN0016713,000B86816979,10.151.181.5,slo-rw171h-h119-l,5,H119-L,Huasna,Poly Canyon Village,W,,
A016276,BN0016680,000B868168D4,10.151.181.6,slo-rw171h-h119-c,2.4,H119-C,Huasna,Poly Canyon Village,W,,
A016277,BN0016767,000B86816A87,10.151.181.7,slo-rw171h-h120-l,5,H120-L,Huasna,Poly Canyon Village,W,,
A016278,BN0016771,000B86816A9B,10.151.181.8,slo-rw171h-h120-am,AM,H120-A,Huasna,Poly Canyon Village,W,,
A016279,BN0016773,000B86816AA5,10.151.181.9,slo-rw171h-h120-c,2.4,H120-C,Huasna,Poly Canyon Village,W,,
A016280,BN0016705,000B86816951,10.151.181.10,slo-rw171h-h121-b,5,H121-B,Huasna,Poly Canyon Village,W,,
A016281,BN0016733,000B868169DD,10.151.181.11,slo-rw171h-h121-c,2.4,H121-C,Huasna,Poly Canyon Village,W,,
A016282,BN0016698,000B8681692E,10.151.179.32,slo-rw171h-h126,5,H126,Huasna,Poly Canyon Village,W,,
A016283,BN0016379,000B868162F3,10.151.179.33,slo-rw171h-h128,2.4,H128,Huasna,Poly Canyon Village,W,,
A016284,BN0016215,000B86815FBF,10.151.179.34,slo-rw171h-h144-lr,2.4,H144,Huasna,Poly Canyon Village,W,,
A016285,BN0016699,000B86816933,10.151.180.1,slo-rw171h-h201-b,2.4,H201-B,Huasna,Poly Canyon Village,W,,
A016286,BN0016732,000B868169D8,10.151.180.2,slo-rw171h-h201-c,5,H201-C,Huasna,Poly Canyon Village,W,,
A016287,BN0016728,000B868169C4,10.151.180.3,slo-rw171h-h202-l,5,H202-L,Huasna,Poly Canyon Village,W,,
A016288,BN0016740,000B86816A00,10.151.180.4,slo-rw171h-h202-c,2.4,H202-C,Huasna,Poly Canyon Village,W,,
A016289,BN0016730,000B868169CE,10.151.180.5,slo-rw171h-h203-l,5,H203-L,Huasna,Poly Canyon Village,W,,
A016290,BN0016950,000B86816E1A,10.151.180.6,slo-rw171h-h203-am,AM,H203-A,Huasna,Poly Canyon Village,W,,
A016291,BN0016949,000B86816E15,10.151.180.7,slo-rw171h-h203-c,2.4,H203-C,Huasna,Poly Canyon Village,W,,
A016292,BN0016946,000B86816E06,10.151.180.8,slo-rw171h-h204-l,5,H204-L,Huasna,Poly Canyon Village,W,,
A016293,BN0016871,000B86816C8F,10.151.180.9,slo-rw171h-h204-b,2.4,H204-B,Huasna,Poly Canyon Village,W,,
A016294,BN0016983,000B86816EBF,10.151.180.10,slo-rw171h-h205-l,5,H205-L,Huasna,Poly Canyon Village,W,,
A016295,BN0016825,000B86816BA9,10.151.180.11,slo-rw171h-h205-b,2.4,H205-B,Huasna,Poly Canyon Village,W,,
A016296,BN0016943,000B86816DF7,10.151.180.12,slo-rw171h-h206-l,5,H206-L,Huasna,Poly Canyon Village,W,,
A016297,BN0016918,000B86816D7A,10.151.180.13,slo-rw171h-h206-c,2.4,H206-C,Huasna,Poly Canyon Village,W,,
A016298,BN0016905,000B86816D39,10.151.180.14,slo-rw171h-h207-l,5,H207-L,Huasna,Poly Canyon Village,W,,
A016299,BN0016972,000B86816E88,10.151.180.15,slo-rw171h-h207-b,2.4,H207-B,Huasna,Poly Canyon Village,W,,
A016300,BN0016886,000B86816CDA,10.151.180.16,slo-rw171h-h208-l,5,H208-L,Huasna,Poly Canyon Village,W,,
A016301,BN0016800,000B86816B2C,10.151.180.17,slo-rw171h-h208-b,2.4,H208-B,Huasna,Poly Canyon Village,W,,
A016302,BN0016891,000B86816CF3,10.151.180.18,slo-rw171h-h209-l,5,H209-L,Huasna,Poly Canyon Village,W,,
A016303,BN0016893,000B86816CFD,10.151.180.19,slo-rw171h-h209-am,AM,H209-A,Huasna,Poly Canyon Village,W,,
A016304,BN0016890,000B86816CEE,10.151.180.20,slo-rw171h-h209-c,2.4,H209-C,Huasna,Poly Canyon Village,W,,
A016305,BN0016901,000B86816D25,10.151.180.21,slo-rw171h-h210-l,5,H210-L,Huasna,Poly Canyon Village,W,,
A016306,BN0016900,000B86816D20,10.151.180.22,slo-rw171h-h210-c,2.4,H210-C,Huasna,Poly Canyon Village,W,,
A016307,BN0016523,000B868165C3,10.151.180.23,slo-rw171h-h211-l,5,H211-L,Huasna,Poly Canyon Village,W,,
A016308,BN0016895,000B86816D07,10.151.180.24,slo-rw171h-h211-b,2.4,H211-B,Huasna,Poly Canyon Village,W,,
A016309,BN0016721,000B868169A1,10.151.180.25,slo-rw171h-h212-l,5,H212-L,Huasna,Poly Canyon Village,W,,
A016310,BN0016781,000B86816ACD,10.151.180.26,slo-rw171h-h212-b,2.4,H212-B,Huasna,Poly Canyon Village,W,,
A016311,BN0016815,000B86816B77,10.151.180.27,slo-rw171h-h213-l,5,H213-L,Huasna,Poly Canyon Village,W,,
A016312,BN0016850,000B86816C26,10.151.180.28,slo-rw171h-h213-am,AM,H213-A,Huasna,Poly Canyon Village,W,,
A016313,BN0016818,000B86816B86,10.151.180.29,slo-rw171h-h213-c,2.4,H213-C,Huasna,Poly Canyon Village,W,,
A016314,BN0016820,000B86816B90,10.151.180.30,slo-rw171h-h214-b,2.4,H214-B,Huasna,Poly Canyon Village,W,,
A016315,BN0016290,000B86816136,10.151.180.31,slo-rw171h-h214-c,5,H214-C,Huasna,Poly Canyon Village,W,,
A016316,BN0017004,000B86816F28,10.151.180.32,slo-rw171h-h215-l,5,H215-L,Huasna,Poly Canyon Village,W,,
A016317,BN0016775,000B86816AAF,10.151.180.33,slo-rw171h-h215-c,2.4,H215-C,Huasna,Poly Canyon Village,W,,
A016318,BN0016646,000B8681682A,10.151.180.34,slo-rw171h-h216-l,5,H216-L,Huasna,Poly Canyon Village,W,,
A016319,BN0016857,000B86816C49,10.151.180.35,slo-rw171h-h216-b,2.4,H216-B,Huasna,Poly Canyon Village,W,,
A016320,BN0016388,000B86816320,10.151.181.12,slo-rw171h-h217-l,5,H217-L,Huasna,Poly Canyon Village,W,,
A016321,BN0016134,000B86815E2A,10.151.181.13,slo-rw171h-h217-b,2.4,H217-B,Huasna,Poly Canyon Village,W,,
A016322,BN0016693,000B86816915,10.151.181.14,slo-rw171h-h218-l,5,H218-L,Huasna,Poly Canyon Village,W,,
A016323,BN0016295,000B8681614F,10.151.181.15,slo-rw171h-h218-c,2.4,H218-C,Huasna,Poly Canyon Village,W,,
A016324,BN0016702,000B86816942,10.151.181.16,slo-rw171h-h219-l,5,H219-L,Huasna,Poly Canyon Village,W,,
A016325,BN0016279,000B868160FF,10.151.181.17,slo-rw171h\-h219-c,2.4,H219-C,Huasna,Poly Canyon Village,W,,
A016326,BN0016239,000B86816037,10.151.181.18,slo-rw171h-h220-l,5,H220-L,Huasna,Poly Canyon Village,W,,
A016327,BN0016667,000B86816893,10.151.181.19,slo-rw171h-h220-am,AM,H220-A,Huasna,Poly Canyon Village,W,,
A016328,BN0016686,000B868168F2,10.151.181.20,slo-rw171h-h220-c,2.4,H220-C,Huasna,Poly Canyon Village,W,,
A016329,BN0016700,000B86816938,10.151.181.21,slo-rw171h-h221-b,5,H221-B,Huasna,Poly Canyon Village,W,,
A016330,BN0016870,000B86816C8A,10.151.181.22,slo-rw171h-h221-c,2.4,H221-C,Huasna,Poly Canyon Village,W,,
A016331,BN0016852,000B86816C30,10.151.180.36,slo-rw171h-h239-sr,2.4,H239,Huasna,Poly Canyon Village,W,,
A016332,BN0016813,000B86816B6D,10.151.180.37,slo-rw171h-h301-b,2.4,H301-B,Huasna,Poly Canyon Village,W,,
A016333,BN0016831,000B86816BC7,10.151.180.38,slo-rw171h-h301-c,5,H301-C,Huasna,Poly Canyon Village,W,,
A016334,BN0016481,000B868164F1,10.151.180.39,slo-rw171h-h302-l,5,H302-L,Huasna,Poly Canyon Village,W,,
A016335,BN0016809,000B86816B59,10.151.180.40,slo-rw171h-h302-c,2.4,H302-C,Huasna,Poly Canyon Village,W,,
A016336,BN0016556,000B86816668,10.151.180.41,slo-rw171h-h303-l,5,H303-L,Huasna,Poly Canyon Village,W,,
A016337,BN0016869,000B86816C85,10.151.180.42,slo-rw171h-h303-am,AM,H303-A,Huasna,Poly Canyon Village,W,,
A016338,BN0016853,000B86816C35,10.151.180.43,slo-rw171h-h303-c,2.4,H303-C,Huasna,Poly Canyon Village,W,,
A016339,BN0016868,000B86816C80,10.151.180.44,slo-rw171h-h304-l,5,H304-L,Huasna,Poly Canyon Village,W,,
A016340,BN0016623,000B868167B7,10.151.180.45,slo-rw171h-h304-b,2.4,H304-B,Huasna,Poly Canyon Village,W,,
A016341,BN0016390,000B8681632A,10.151.180.46,slo-rw171h-h305-l,5,H305-L,Huasna,Poly Canyon Village,W,,
A016342,BN0016629,000B868167D5,10.151.180.47,slo-rw171h-h305-b,2.4,H305-B,Huasna,Poly Canyon Village,W,,
A016343,BN0016601,000B86816749,10.151.180.48,slo-rw171h-h306-l,5,H306-L,Huasna,Poly Canyon Village,W,,
A016344,BN0016416,000B868163AC,10.151.180.49,slo-rw171h-h306-c,2.4,H306-C,Huasna,Poly Canyon Village,W,,
A016345,BN0017014,000B86816F5A,10.151.180.50,slo-rw171h-h307-l,5,H307-L,Huasna,Poly Canyon Village,W,,
A016346,BN0016626,000B868167C6,10.151.180.51,slo-rw171h-h307-b,2.4,H307-B,Huasna,Poly Canyon Village,W,,
A016347,BN0016604,000B86816758,10.151.180.52,slo-rw171h-h308-l,5,H308-L,Huasna,Poly Canyon Village,W,,
A016348,BN0016609,000B86816771,10.151.180.53,slo-rw171h-h308-b,2.4,H308-B,Huasna,Poly Canyon Village,W,,
A016349,BN0017015,000B86816F5F,10.151.180.54,slo-rw171h-h309-l,5,H309-L,Huasna,Poly Canyon Village,W,,
A016350,BN0016510,000B86816582,10.151.180.55,slo-rw171h-h309-am,AM,H309-A,Huasna,Poly Canyon Village,W,,
A016351,BN0016633,000B868167E9,10.151.180.56,slo-rw171h-h309-c,2.4,H309-C,Huasna,Poly Canyon Village,W,,
A016352,BN0016505,000B86816569,10.151.180.57,slo-rw171h-h310-l,5,H310-L,Huasna,Poly Canyon Village,W,,
A016353,BN0016786,000B86816AE6,10.151.180.58,slo-rw171h-h310-c,2.4,H310-C,Huasna,Poly Canyon Village,W,,
A016354,BN0016406,000B8681637A,10.151.180.59,slo-rw171h-h311-l,5,H311-L,Huasna,Poly Canyon Village,W,,
A016355,BN0016431,000B868163F7,10.151.180.60,slo-rw171h-h311-b,2.4,H311-B,Huasna,Poly Canyon Village,W,,
A016356,BN0016285,000B8681611D,10.151.180.61,slo-rw171h-h312-l,5,H312-L,Huasna,Poly Canyon Village,W,,
A016357,BN0016784,000B86816ADC,10.151.180.62,slo-rw171h-h312-b,2.4,H312-B,Huasna,Poly Canyon Village,W,,
A016358,BN0016573,000B868166BD,10.151.180.63,slo-rw171h-h313-l,5,H313-L,Huasna,Poly Canyon Village,W,,
A016359,BN0016766,000B86816A82,10.151.180.64,slo-rw171h-h313-am,AM,H313-A,Huasna,Poly Canyon Village,W,,
A016360,BN0016797,000B86816B1D,10.151.180.65,slo-rw171h-h313-c,2.4,H313-C,Huasna,Poly Canyon Village,W,,
A016361,BN0016808,000B86816B54,10.151.180.66,slo-rw171h-h314-b,2.4,H314-B,Huasna,Poly Canyon Village,W,,
A016362,BN0016709,000B86816965,10.151.180.67,slo-rw171h-h314-c,5,H314-C,Huasna,Poly Canyon Village,W,,
A016363,BN0016804,000B86816B40,10.151.180.68,slo-rw171h-h315-l,5,H315-L,Huasna,Poly Canyon Village,W,,
A016364,BN0016793,000B86816B09,10.151.180.69,slo-rw171h-h315-c,2.4,H315-C,Huasna,Poly Canyon Village,W,,
A016365,BN0016811,000B86816B63,10.151.180.70,slo-rw171h-h316-l,5,H316-L,Huasna,Poly Canyon Village,W,,
A016366,BN0016802,000B86816B36,10.151.180.71,slo-rw171h-h316-b,2.4,H316-B,Huasna,Poly Canyon Village,W,,
A016367,BN0016792,000B86816B04,10.151.181.23,slo-rw171h-h317-l,5,H317-L,Huasna,Poly Canyon Village,W,,
A016368,BN0016602,000B8681674E,10.151.181.24,slo-rw171h-h317-b,2.4,H317-B,Huasna,Poly Canyon Village,W,,
A016369,BN0016847,000B86816C17,10.151.181.25,slo-rw171h-h318-l,5,H318-L,Huasna,Poly Canyon Village,W,,
A016370,BN0016528,000B868165DC,10.151.181.26,slo-rw171h-h318-c,2.4,H318-C,Huasna,Poly Canyon Village,W,,
A016371,BN0016755,000B86816A4B,10.151.181.27,slo-rw171h-h319-l,5,H319-L,Huasna,Poly Canyon Village,W,,
A016372,BN0016742,000B86816A0A,10.151.181.28,slo-rw171h-h319-c,2.4,H319-C,Huasna,Poly Canyon Village,W,,
A016373,BN0016777,000B86816AB9,10.151.181.29,slo-rw171h-h320-l,5,H320-L,Huasna,Poly Canyon Village,W,,
A016374,BN0016749,000B86816A2D,10.151.181.30,slo-rw171h-h320-am,AM,H320-A,Huasna,Poly Canyon Village,W,,
A016375,BN0016618,000B8681679E,10.151.181.31,slo-rw171h-h320-c,2.4,H320-C,Huasna,Poly Canyon Village,W,,
A016376,BN0016662,000B8681687A,10.151.181.32,slo-rw171h-h321-b,5,H321-B,Huasna,Poly Canyon Village,W,,
A016377,BN0016538,000B8681660E,10.151.181.33,slo-rw171h-h321-c,2.4,H321-C,Huasna,Poly Canyon Village,W,,
A016378,BN0016761,000B86816A69,10.151.180.72,slo-rw171h-h339-sr,2.4,H339,Huasna,Poly Canyon Village,W,,
A016379,BN0016548,000B86816640,10.151.180.73,slo-rw171h-h401-b,2.4,H401-B,Huasna,Poly Canyon Village,W,,
A016380,BN0016729,000B868169C9,10.151.180.74,slo-rw171h-h401-c,5,H401-C,Huasna,Poly Canyon Village,W,,
A016381,BN0016089,000B86815D49,10.151.180.75,slo-rw171h-h402-l,5,H402-L,Huasna,Poly Canyon Village,W,,
A016382,BN0016731,000B868169D3,10.151.180.76,slo-rw171h-h402-c,2.4,H402-C,Huasna,Poly Canyon Village,W,,
A016383,BN0016087,000B86815D3F,10.151.180.77,slo-rw171h-h403-l,5,H403-L,Huasna,Poly Canyon Village,W,,
A016384,BN0016739,000B868169FB,10.151.180.78,slo-rw171h-h403-am,AM,H403-A,Huasna,Poly Canyon Village,W,,
A016385,BN0016737,000B868169F1,10.151.180.79,slo-rw171h-h403-c,2.4,H403-C,Huasna,Poly Canyon Village,W,,
A016386,BN0016067,000B86815CDB,10.151.180.80,slo-rw171h-h404-l,5,H404-L,Huasna,Poly Canyon Village,W,,
A016387,BN0016716,000B86816988,10.151.180.81,slo-rw171h-h404-b,2.4,H404-B,Huasna,Poly Canyon Village,W,,
A016388,BN0016719,000B86816997,10.151.180.82,slo-rw171h-h405-l,5,H405-L,Huasna,Poly Canyon Village,W,,
A016389,BN0016711,000B8681696F,10.151.180.83,slo-rw171h-h405-b,2.4,H405-B,Huasna,Poly Canyon Village,W,,
A016390,BN0016758,000B86816A5A,10.151.180.84,slo-rw171h-h406-l,5,H406-L,Huasna,Poly Canyon Village,W,,
A016391,BN0016756,000B86816A50,10.151.180.85,slo-rw171h-h406-c,2.4,H406-C,Huasna,Poly Canyon Village,W,,
A016392,BN0016753,000B86816A41,10.151.180.86,slo-rw171h-h407-l,5,H407-L,Huasna,Poly Canyon Village,W,,
A016393,BN0016776,000B86816AB4,10.151.180.87,slo-rw171h-h407-b,2.4,H407-B,Huasna,Poly Canyon Village,W,,
A016394,BN0016754,000B86816A46,10.151.180.88,slo-rw171h-h408-l,5,H408-L,Huasna,Poly Canyon Village,W,,
A016395,BN0016722,000B868169A6,10.151.180.89,slo-rw171h-h408-b,2.4,H408-B,Huasna,Poly Canyon Village,W,,
A016396,BN0016958,000B86816E42,10.151.180.90,slo-rw171h-h409-l,5,H409-L,Huasna,Poly Canyon Village,W,,
A016397,BN0016658,000B86816866,10.151.180.91,slo-rw171h-h409-am,AM,H409-A,Huasna,Poly Canyon Village,W,,
A016398,BN0016765,000B86816A7D,10.151.180.92,slo-rw171h-h409-c,2.4,H409-C,Huasna,Poly Canyon Village,W,,
A016399,BN0016748,000B86816A28,10.151.180.93,slo-rw171h-h410-l,5,H410-L,Huasna,Poly Canyon Village,W,,
A016400,BN0016723,000B868169AB,10.151.180.94,slo-rw171h-h410-c,2.4,H410-C,Huasna,Poly Canyon Village,W,,
A016401,BN0016167,000B86815ECF,10.151.180.95,slo-rw171h-h411-l,5,H411-L,Huasna,Poly Canyon Village,W,,
A016402,BN0016314,000B868161AE,10.151.180.96,slo-rw171h-h411-b,2.4,H411-B,Huasna,Poly Canyon Village,W,,
A016403,BN0016715,000B86816983,10.151.180.97,slo-rw171h-h412-l,5,H412-L,Huasna,Poly Canyon Village,W,,
A016404,BN0016708,000B86816960,10.151.180.98,slo-rw171h-h412-b,2.4,H412-B,Huasna,Poly Canyon Village,W,,
A016405,BN0016422,000B868163CA,10.151.180.99,slo-rw171h-h413-l,5,H413-L,Huasna,Poly Canyon Village,W,,
A016406,BN0016094,000B86815D62,10.151.180.100,slo-rw171h-h413-am,AM,H413-A,Huasna,Poly Canyon Village,W,,
A016407,BN0016724,000B868169B0,10.151.180.101,slo-rw171h-h413-c,2.4,H413-C,Huasna,Poly Canyon Village,W,,
A016408,BN0016093,000B86815D5D,10.151.180.102,slo-rw171h-h414-b,2.4,H414-B,Huasna,Poly Canyon Village,W,,
A016409,BN0016692,000B86816910,10.151.180.103,slo-rw171h-h414-c,5,H414-C,Huasna,Poly Canyon Village,W,,
A016410,BN0016319,000B868161C7,10.151.180.104,slo-rw171h-h415-l,5,H415-L,Huasna,Poly Canyon Village,W,,
A016411,BN0016126,000B86815E02,10.151.180.105,slo-rw171h-h415-c,2.4,H415-C,Huasna,Poly Canyon Village,W,,
A016412,BN0016264,000B868160B4,10.151.180.106,slo-rw171h-h416-l,5,H416-L,Huasna,Poly Canyon Village,W,,
A016413,BN0016261,000B868160A5,10.151.180.107,slo-rw171h-h416-b,2.4,H416-B,Huasna,Poly Canyon Village,W,,
A016414,BN0016789,000B86816AF5,10.151.181.34,slo-rw171h-h417-l,5,H417-L,Huasna,Poly Canyon Village,W,,
A016415,BN0016791,000B86816AFF,10.151.181.35,slo-rw171h-h417-b,2.4,H417-B,Huasna,Poly Canyon Village,W,,
A016416,BN0016803,000B86816B3B,10.151.181.36,slo-rw171h-h418-l,5,H418-L,Huasna,Poly Canyon Village,W,,
A016417,BN0016799,000B86816B27,10.151.181.37,slo-rw171h-h418-c,2.4,H418-C,Huasna,Poly Canyon Village,W,,
A016418,BN0016616,000B86816794,10.151.181.38,slo-rw171h-h419-l,5,H419-L,Huasna,Poly Canyon Village,W,,
A016419,BN0016794,000B86816B0E,10.151.181.39,slo-rw171h-h419-c,2.4,H419-C,Huasna,Poly Canyon Village,W,,
A016420,BN0016829,000B86816BBD,10.151.181.40,slo-rw171h-h420-l,5,H420-L,Huasna,Poly Canyon Village,W,,
A016421,BN0016923,000B86816D93,10.151.181.41,slo-rw171h-h420-am,AM,H420-A,Huasna,Poly Canyon Village,W,,
A016422,BN0016927,000B86816DA7,10.151.181.42,slo-rw171h-h420-c,2.4,H420-C,Huasna,Poly Canyon Village,W,,
A016423,BN0016695,000B8681691F,10.151.181.43,slo-rw171h-h421-b,5,H421-B,Huasna,Poly Canyon Village,W,,
A016424,BN0016977,000B86816EA1,10.151.181.44,slo-rw171h-h421-c,2.4,H421-C,Huasna,Poly Canyon Village,W,,
A016425,BN0016819,000B86816B8B,10.151.180.108,slo-rw171h-h439-sr,2.4,H439,Huasna,Poly Canyon Village,W,,
A016426,BN0016854,000B86816C3A,10.151.182.1,slo-rw171h-h501-b,2.4,H501-B,Huasna,Poly Canyon Village,W,,
A016427,BN0016807,000B86816B4F,10.151.182.2,slo-rw171h-h501-c,5,H501-C,Huasna,Poly Canyon Village,W,,
A016428,BN0016821,000B86816B95,10.151.182.3,slo-rw171h-h502-l,5,H502-L,Huasna,Poly Canyon Village,W,,
A016429,BN0016841,000B86816BF9,10.151.182.4,slo-rw171h-h502-c,2.4,H502-C,Huasna,Poly Canyon Village,W,,
A016430,BN0016874,000B86816C9E,10.151.182.5,slo-rw171h-h503-l,5,H503-L,Huasna,Poly Canyon Village,W,,
A016431,BN0016826,BN0016826,10.151.182.6,slo-rw171h-h503-am,AM,H503-A,Huasna,Poly Canyon Village,W,,
A016432,BN0016838,000B86816BEA,10.151.182.7,slo-rw171h-h503-c,2.4,H503-C,Huasna,Poly Canyon Village,W,,
A016433,BN0016834,000B86816BD6,10.151.182.8,slo-rw171h-h504-l,5,H504-L,Huasna,Poly Canyon Village,W,,
